Order ID,Order Date,Customer Name,Region,City,Category,Sub-Category,Product Name,Quantity,Unit Price,Discount,Sales,Profit,Payment Mode,Column 1,Column 2
13707,5/23/2024,Indrajit Varma,West,Mumbai,Toys,Puzzle,Puzzle Eum,3,16153,20,38767,6542,COD,,
13708,8/8/2025,Ahana  Bera,South,Thiruvananthapuram,Home Decor,Vase,Vase Porro,4,57420,10,206712,13285,UPI,,
13709,5/11/2025,Manikya Gara,North,Lucknow,Books,Biography,Biography Adipisci,2,52157,15,88667,5257,Debit Card,,
13710,3/8/2025,Yasmin Biswas,North,Jaipur,Furniture,Table,Table Quam,5,67845,15,288341,38371,COD,,
13711,6/9/2025,Devansh Sarraf,East,Guwahati,Electronics,Camera,Camera Sunt,5,3159,5,15005,3291,Net Banking,,
13712,6/28/2025,Zara Chada,North,Amritsar,Home Decor,Lamp,Lamp At,2,79820,20,127712,20795,Net Banking,,
13713,8/29/2024,Chirag Datta,West,Goa,Books,Fiction,Fiction Deserunt,3,40774,10,110090,21420,COD,,
13714,1/12/2025,Hrishita Mand,North,Amritsar,Electronics,Camera,Camera Enim,2,8861,20,14178,1094,Debit Card,,
13715,2/7/2025,Ritvik Sawhney,West,Pune,Furniture,Sofa,Sofa Provident,2,54475,15,92608,9285,Net Banking,,
13716,7/11/2025,Jayesh Khalsa,North,Jaipur,Kitchen,Juicer,Juicer Ullam,3,7831,5,22318,5354,Debit Card,,
13717,10/14/2024,Anaya Sangha,East,Patna,Kitchen,Refrigerator,Refrigerator Id,5,54900,15,233325,47255,Debit Card,,
13718,3/15/2024,Zeeshan Mandal,East,Bhubaneswar,Groceries,Rice,Rice Velit,2,19785,10,35613,8244,UPI,,
13719,11/10/2024,Kaira Bhagat,West,Ahmedabad,Home Decor,Lamp,Lamp Consequatur,4,42731,5,162378,16712,Credit Card,,
13720,3/7/2025,Ahana  Verma,West,Pune,Electronics,Laptop,Laptop Voluptas,1,1225,15,1041,150,Net Banking,,
13721,5/20/2024,Eshani Ghose,West,Ahmedabad,Kitchen,Juicer,Juicer Qui,4,53738,15,182709,26825,UPI,,
13722,3/25/2025,Darshit Sarna,East,Guwahati,Electronics,Laptop,Laptop Veritatis,4,44447,20,142230,29760,UPI,,
13723,5/27/2025,Hridaan Guha,North,Jaipur,Electronics,Camera,Camera Placeat,3,13699,10,36987,7151,Debit Card,,
13724,2/18/2024,Sumer Mann,North,Chandigarh,Home Decor,Clock,Clock Eaque,5,52509,0,262545,52053,UPI,,
13725,10/17/2024,Kaira Subramaniam,West,Mumbai,Electronics,Headphones,Headphones Impedit,3,35991,0,107973,19916,Credit Card,,
13726,8/14/2025,Miraya Badami,North,Chandigarh,Toys,Puzzle,Puzzle Ullam,3,40691,20,97658,19901,Net Banking,,
13727,11/30/2023,Aarush Dhingra,North,Delhi,Electronics,Mobile,Mobile Illo,3,4515,0,13545,2466,UPI,,
13728,9/15/2024,Ivana Thakkar,South,Bangalore,Home Decor,Vase,Vase Recusandae,3,9909,0,29727,3132,UPI,,
13729,1/8/2025,Riaan Hayre,North,Delhi,Beauty,Face Cream,Face Cream Exercitationem,2,79471,10,143048,28493,Net Banking,,
13730,5/30/2024,Arhaan Saxena,North,Lucknow,Toys,Action Figure,Action Figure Ab,5,29118,20,116472,17210,UPI,,
13731,6/18/2025,Azad Dhillon,North,Chandigarh,Electronics,Smartwatch,Smartwatch Eum,5,70579,15,299961,30249,COD,,
13732,7/1/2025,Zara Uppal,East,Kolkata,Beauty,Shampoo,Shampoo Dolore,5,3008,20,12032,943,UPI,,
13733,10/30/2023,Neelofar Yohannan,West,Pune,Books,Textbook,Textbook Repudiandae,3,56769,10,153276,12603,Debit Card,,
13734,8/23/2025,Vardaniya Verma,South,Chennai,Home Decor,Lamp,Lamp Vitae,3,36583,15,93287,12989,Debit Card,,
13735,7/30/2024,Jayesh Ramachandran,East,Ranchi,Home Decor,Lamp,Lamp Soluta,5,64058,5,304276,73169,Net Banking,,
13736,12/4/2024,Keya Saha,North,Delhi,Furniture,Cabinet,Cabinet Occaecati,3,26638,20,63931,10477,Credit Card,,
13737,5/7/2024,Arhaan Sinha,East,Patna,Sports,Tennis Racket,Tennis Racket Aliquid,5,68408,0,342040,27573,Net Banking,,
13738,9/20/2024,Pranay Balan,North,Jaipur,Toys,Board Game,Board Game Praesentium,1,3664,15,3114,311,Net Banking,,
13739,10/14/2023,Ojas Sehgal,East,Kolkata,Beauty,Face Cream,Face Cream Quis,1,68650,10,61785,14609,UPI,,
13740,10/8/2024,Madhav Kara,East,Guwahati,Furniture,Bed,Bed Accusamus,5,25622,15,108894,23866,Credit Card,,
13741,9/16/2025,Rati Boase,North,Jaipur,Home Decor,Lamp,Lamp Recusandae,4,77690,5,295222,39392,COD,,
13742,5/6/2025,Mehul Zacharia,South,Coimbatore,Furniture,Table,Table Ducimus,5,24310,10,109395,20036,UPI,,
13743,8/28/2025,Himmat Jhaveri,West,Ahmedabad,Books,Comics,Comics Suscipit,4,41107,10,147985,8142,COD,,
13744,8/21/2024,Jiya Kala,South,Hyderabad,Home Decor,Clock,Clock Animi,3,3622,15,9236,2038,COD,,
13745,7/26/2024,Kashvi Chaudry,South,Thiruvananthapuram,Electronics,Mobile,Mobile Placeat,5,52978,15,225157,50284,Credit Card,,
13746,4/11/2025,Ira Bera,West,Goa,Electronics,Headphones,Headphones Maxime,4,36274,0,145096,17332,Net Banking,,
13747,4/21/2024,Aarna Bera,East,Bhubaneswar,Kitchen,Juicer,Juicer Enim,3,61001,10,164703,17011,COD,,
13748,9/14/2025,Madhup Dubey,East,Guwahati,Toys,Doll,Doll Impedit,2,16884,15,28703,4567,COD,,
13749,10/25/2023,Armaan Saran,East,Ranchi,Clothing,Kids Wear,Kids Wear Facere,3,52971,0,158913,21780,Debit Card,,
13750,10/24/2024,Miraan Soman,North,Jaipur,Beauty,Lipstick,Lipstick Fuga,5,68077,5,323366,56821,Credit Card,,
13751,11/13/2023,Vedika Dara,West,Ahmedabad,Kitchen,Cookware Set,Cookware Set Illo,4,63873,20,204394,20085,UPI,,
13752,2/8/2024,Gokul Maharaj,North,Amritsar,Home Decor,Vase,Vase Consectetur,2,22178,20,35485,8739,UPI,,
13753,10/14/2023,Aarav Handa,North,Chandigarh,Books,Biography,Biography Tempora,2,46507,15,79062,8748,Debit Card,,
13754,3/25/2024,Madhav Malhotra,East,Patna,Kitchen,Mixer Grinder,Mixer Grinder Sequi,4,43748,5,166242,31519,Debit Card,,
13755,2/22/2024,Navya Sha,East,Ranchi,Furniture,Cabinet,Cabinet Provident,1,539,10,485,112,Net Banking,,
13756,10/9/2024,Madhup Ray,East,Guwahati,Books,Textbook,Textbook Quis,3,53563,20,128551,12687,Net Banking,,
13757,4/26/2024,Umang Sachdeva,West,Pune,Groceries,Rice,Rice Quisquam,3,67728,20,162547,36135,UPI,,
13758,3/3/2025,Emir Shere,North,Delhi,Clothing,Accessories,Accessories Iusto,4,59748,10,215093,28142,Debit Card,,
13759,5/11/2024,Zeeshan Chander,East,Bhubaneswar,Toys,Doll,Doll Omnis,5,22675,5,107706,20529,Net Banking,,
13760,1/7/2024,Nayantara Tata,West,Mumbai,Clothing,Accessories,Accessories Quam,4,39815,10,143334,33845,UPI,,
13761,11/9/2024,Dhruv Sura,East,Guwahati,Clothing,Shoes,Shoes Officiis,3,75203,10,203048,20207,Net Banking,,
13762,11/15/2024,Shray Khare,East,Bhubaneswar,Furniture,Table,Table Illum,2,56865,20,90984,18718,COD,,
13763,6/24/2024,Nishith Basu,East,Kolkata,Books,Comics,Comics Modi,4,60001,0,240004,46033,Credit Card,,
13764,1/21/2024,Kabir Sarma,North,Delhi,Electronics,Laptop,Laptop Fuga,2,29602,15,50323,4267,Debit Card,,
13765,10/23/2023,Baiju Sandhu,South,Chennai,Groceries,Wheat,Wheat Recusandae,1,62888,15,53455,8257,Net Banking,,
13766,7/3/2024,Gokul Hayer,North,Amritsar,Home Decor,Clock,Clock Voluptates,3,62531,15,159454,13180,Net Banking,,
13767,10/11/2024,Amani Sachar,South,Bangalore,Kitchen,Microwave,Microwave Fugiat,5,62253,15,264575,18454,Credit Card,,
13768,4/15/2024,Samarth Koshy,North,Jaipur,Groceries,Spices,Spices Eaque,3,51595,15,131567,13771,Net Banking,,
13769,1/8/2025,Zain Mander,West,Mumbai,Electronics,Headphones,Headphones Vero,4,63939,5,242968,42590,COD,,
13770,4/19/2024,Nitya Rattan,North,Jaipur,Kitchen,Mixer Grinder,Mixer Grinder Explicabo,5,22239,0,111195,26087,Credit Card,,
13771,5/21/2025,Ojas Doshi,North,Chandigarh,Furniture,Cabinet,Cabinet Enim,5,36316,0,181580,44696,Net Banking,,
13772,11/17/2024,Anay Vasa,East,Ranchi,Groceries,Sugar,Sugar Ullam,2,47762,0,95524,17964,Net Banking,,
13773,12/8/2023,Sumer Dalal,North,Jaipur,Electronics,Laptop,Laptop Nisi,5,51029,20,204116,36294,Credit Card,,
13774,2/20/2024,Tarini Bakshi,North,Chandigarh,Sports,Dumbbells,Dumbbells Nesciunt,1,20176,5,19167,1980,UPI,,
13775,5/26/2024,Rhea Ratta,West,Goa,Kitchen,Microwave,Microwave Quae,4,31875,0,127500,22702,COD,,
13776,8/1/2025,Bhavin Bhatia,East,Kolkata,Kitchen,Juicer,Juicer Dolor,4,42356,15,144010,16767,UPI,,
13777,1/26/2024,Seher Bhardwaj,North,Amritsar,Home Decor,Vase,Vase Doloremque,2,54040,5,102676,5758,UPI,,
13778,11/3/2024,Advik Ramanathan,West,Surat,Kitchen,Refrigerator,Refrigerator Architecto,4,61933,0,247732,41386,Credit Card,,
13779,4/26/2024,Emir Dass,South,Bangalore,Groceries,Oil,Oil Facere,1,23921,0,23921,5638,Net Banking,,
13780,1/10/2024,Sara Keer,North,Jaipur,Sports,Cricket Bat,Cricket Bat Doloremque,5,68726,0,343630,60282,Net Banking,,
13781,7/24/2024,Inaaya  Doshi,West,Surat,Sports,Cricket Bat,Cricket Bat Ullam,5,50988,0,254940,62980,UPI,,
13782,10/11/2024,Rohan Gulati,North,Jaipur,Furniture,Table,Table Harum,2,13525,5,25698,2937,Net Banking,,
13783,8/17/2025,Siya Dash,North,Jaipur,Groceries,Oil,Oil Velit,5,66254,20,265016,56862,Credit Card,,
13784,12/11/2023,Navya Thakur,North,Chandigarh,Beauty,Foundation,Foundation Veniam,3,15553,10,41993,4879,COD,,
13785,12/3/2024,Faiyaz Dasgupta,South,Hyderabad,Kitchen,Cookware Set,Cookware Set Laudantium,3,37303,5,106314,22450,Debit Card,,
13786,10/20/2023,Mannat Jaggi,West,Pune,Beauty,Foundation,Foundation Rerum,1,29881,20,23905,4722,UPI,,
13787,10/15/2024,Arnav Viswanathan,North,Jaipur,Furniture,Table,Table Nam,1,23035,5,21883,2730,COD,,
13788,10/23/2024,Nirvi Samra,East,Kolkata,Books,Fiction,Fiction Officiis,2,47478,10,85460,8477,Credit Card,,
13789,2/22/2024,Kiara Shankar,West,Mumbai,Clothing,Women's Wear,Women's Wear Officiis,1,38646,15,32849,3886,Debit Card,,
13790,2/23/2025,Hazel Desai,East,Patna,Kitchen,Refrigerator,Refrigerator Officia,3,74840,20,179616,31494,Net Banking,,
13791,12/18/2024,Shray Kuruvilla,East,Kolkata,Toys,Puzzle,Puzzle Quos,5,21454,20,85816,10079,COD,,
13792,8/8/2025,Misha Baral,East,Guwahati,Furniture,Sofa,Sofa Nobis,5,19178,15,81507,9880,Credit Card,,
13793,8/21/2024,Manjari Lata,East,Patna,Toys,RC Car,RC Car Minus,3,42488,0,127464,9498,COD,,
13794,8/13/2024,Anya Ramachandran,South,Coimbatore,Books,Non-Fiction,Non-Fiction Temporibus,4,13481,20,43139,10456,COD,,
13795,11/23/2023,Chirag Varkey,East,Bhubaneswar,Electronics,Headphones,Headphones Adipisci,3,1377,5,3924,641,UPI,,
13796,5/20/2025,Seher Balay,North,Lucknow,Toys,Doll,Doll Deserunt,2,41628,15,70768,8792,Debit Card,,
13797,5/29/2025,Pihu Shenoy,East,Kolkata,Electronics,Laptop,Laptop Similique,5,75358,20,301432,68696,Credit Card,,
13798,9/1/2024,Umang Bora,East,Guwahati,Clothing,Kids Wear,Kids Wear Itaque,1,18477,5,17553,3344,Debit Card,,
13799,4/24/2025,Nayantara Babu,North,Lucknow,Sports,Cricket Bat,Cricket Bat Quam,4,17219,15,58545,12592,UPI,,
13800,3/17/2025,Trisha Vyas,West,Pune,Furniture,Table,Table Iste,2,45301,15,77012,11400,COD,,
13801,10/10/2024,Misha Goyal,East,Bhubaneswar,Sports,Cricket Bat,Cricket Bat Omnis,1,45667,20,36534,5789,Credit Card,,
13802,1/8/2025,Emir Chauhan,North,Jaipur,Sports,Football,Football Placeat,1,25538,10,22984,1659,COD,,
13803,7/18/2024,Yakshit Dey,South,Bangalore,Groceries,Sugar,Sugar Dolores,4,15250,20,48800,5754,Debit Card,,
13804,9/8/2024,Fateh Chana,South,Hyderabad,Furniture,Bed,Bed Ut,1,28133,15,23913,2812,UPI,,
13805,2/26/2025,Vritika Babu,East,Bhubaneswar,Beauty,Face Cream,Face Cream Molestias,2,13273,10,23891,1916,Debit Card,,
13806,11/14/2023,Hansh De,East,Kolkata,Beauty,Foundation,Foundation Incidunt,5,22752,5,108072,21674,Credit Card,,
13807,10/20/2024,Aarna Sama,East,Bhubaneswar,Home Decor,Cushion,Cushion Non,1,73319,10,65987,7356,COD,,
13808,2/20/2025,Vihaan Cherian,North,Delhi,Sports,Cricket Bat,Cricket Bat Ea,4,13463,10,48467,6880,Credit Card,,
13809,8/2/2024,Veer Dara,South,Bangalore,Furniture,Bed,Bed A,5,64962,15,276089,68739,UPI,,
13810,4/3/2025,Sahil Bawa,East,Guwahati,Kitchen,Cookware Set,Cookware Set Quia,3,28974,15,73884,7866,Net Banking,,
13811,4/20/2024,Uthkarsh Solanki,East,Kolkata,Beauty,Foundation,Foundation Odio,5,18882,15,80249,15287,Debit Card,,
13812,4/21/2025,Faiyaz Gulati,West,Mumbai,Clothing,Men's Wear,Men's Wear Eligendi,4,71673,20,229354,51735,COD,,
13813,4/15/2024,Amira Savant,West,Pune,Toys,Doll,Doll Non,4,2203,15,7490,448,COD,,
13814,5/10/2024,Samaira Barad,West,Surat,Furniture,Table,Table Neque,1,55484,20,44387,4379,Debit Card,,
13815,3/1/2025,Zoya Sankar,South,Bangalore,Kitchen,Mixer Grinder,Mixer Grinder Autem,5,9459,10,42566,6063,Net Banking,,
13816,9/7/2024,Rasha Golla,North,Delhi,Home Decor,Wall Art,Wall Art Excepturi,5,20640,20,82560,7916,Debit Card,,
13817,1/24/2025,Kiara Bhatia,South,Bangalore,Kitchen,Cookware Set,Cookware Set Ut,1,40410,10,36369,3559,Net Banking,,
13818,8/8/2024,Tejas Dalal,South,Bangalore,Home Decor,Wall Art,Wall Art Nihil,2,13000,15,22100,3823,Net Banking,,
13819,2/28/2025,Lakshay Balay,North,Amritsar,Beauty,Foundation,Foundation Pariatur,2,74405,10,133929,7482,Debit Card,,
13820,8/29/2024,Manjari Rastogi,West,Pune,Kitchen,Microwave,Microwave Eveniet,1,72142,20,57714,5965,Debit Card,,
13821,7/21/2024,Umang Gupta,North,Delhi,Home Decor,Lamp,Lamp Omnis,5,35427,15,150565,34871,Net Banking,,
13822,7/18/2024,Sahil Bera,East,Patna,Kitchen,Refrigerator,Refrigerator Magnam,5,38466,20,153864,30909,UPI,,
13823,10/18/2024,Darshit Gera,North,Amritsar,Furniture,Table,Table Voluptatum,5,20247,0,101235,25010,Credit Card,,
13824,3/13/2024,Sara Raval,East,Ranchi,Furniture,Bed,Bed Tempora,1,35237,0,35237,7955,Debit Card,,
13825,11/30/2024,Ivana Baral,South,Bangalore,Clothing,Shoes,Shoes Nemo,4,39281,0,157124,24626,COD,,
13826,7/2/2025,Nirvaan Datta,North,Jaipur,Kitchen,Microwave,Microwave Reiciendis,5,71172,5,338067,61986,Debit Card,,
13827,3/26/2024,Vivaan Setty,East,Patna,Furniture,Sofa,Sofa Delectus,3,21963,20,52711,3202,UPI,,
13828,10/10/2024,Divij Loyal,South,Chennai,Furniture,Bed,Bed Dicta,3,9199,20,22078,3221,Debit Card,,
13829,8/7/2025,Hazel Ramachandran,North,Chandigarh,Home Decor,Lamp,Lamp Consequuntur,4,22057,15,74994,5612,Debit Card,,
13830,6/11/2025,Ela Soni,South,Chennai,Toys,Action Figure,Action Figure Impedit,1,40271,20,32217,2043,Debit Card,,
13831,9/16/2024,Faiyaz Apte,East,Ranchi,Furniture,Sofa,Sofa Ea,5,72295,20,289180,45698,Net Banking,,
13832,10/10/2023,Eshani Saran,South,Thiruvananthapuram,Books,Non-Fiction,Non-Fiction Iure,3,75120,20,180288,40877,COD,,
13833,11/29/2023,Arnav Golla,East,Kolkata,Sports,Football,Football Modi,5,63288,5,300618,62609,Credit Card,,
13834,5/3/2025,Yasmin Sekhon,West,Mumbai,Sports,Dumbbells,Dumbbells Doloribus,5,28281,10,127265,31811,COD,,
13835,3/28/2025,Alisha Sachar,East,Ranchi,Toys,RC Car,RC Car Maiores,5,19510,20,78040,7582,COD,,
13836,12/20/2024,Aaryahi Bal,North,Chandigarh,Groceries,Wheat,Wheat Dolore,4,34623,15,117718,21649,UPI,,
13837,5/29/2025,Prerak Srinivas,East,Kolkata,Home Decor,Cushion,Cushion Unde,4,47826,5,181739,26895,COD,,
13838,1/17/2024,Myra Bawa,East,Patna,Kitchen,Refrigerator,Refrigerator Totam,1,73288,10,65959,14300,Credit Card,,
13839,5/29/2024,Dhanush Mand,East,Kolkata,Home Decor,Lamp,Lamp Enim,4,60244,5,228927,39408,Credit Card,,
13840,2/22/2025,Eva Srinivas,East,Kolkata,Groceries,Spices,Spices Hic,2,9019,15,15332,1374,Credit Card,,
13841,10/18/2024,Yakshit Raman,South,Chennai,Toys,Doll,Doll Alias,3,21517,0,64551,14889,Net Banking,,
13842,4/13/2025,Divij Thaman,East,Patna,Electronics,Laptop,Laptop Ipsum,5,26145,20,104580,7468,Credit Card,,
13843,9/4/2024,Purab Sarraf,North,Amritsar,Home Decor,Wall Art,Wall Art Error,3,69425,20,166620,25353,UPI,,
13844,7/11/2024,Kanav Luthra,North,Jaipur,Beauty,Lipstick,Lipstick Quidem,4,39613,15,134684,13402,Credit Card,,
13845,7/9/2025,Trisha Majumdar,North,Jaipur,Furniture,Sofa,Sofa Fugiat,3,47394,10,127964,25035,Debit Card,,
13846,3/12/2025,Indranil Sachdev,South,Bangalore,Home Decor,Cushion,Cushion Non,5,7553,5,35877,4975,UPI,,
13847,11/30/2023,Aarna Walla,East,Ranchi,Sports,Tennis Racket,Tennis Racket Mollitia,2,61751,10,111152,24642,Net Banking,,
13848,4/15/2024,Azad Khurana,North,Lucknow,Electronics,Headphones,Headphones Tempora,3,50043,0,150129,16029,Credit Card,,
13849,6/16/2025,Nirvi Chana,North,Delhi,Clothing,Women's Wear,Women's Wear Laudantium,1,25700,0,25700,2075,Credit Card,,
13850,4/7/2025,Uthkarsh Suresh,East,Guwahati,Kitchen,Cookware Set,Cookware Set Voluptatem,1,48679,5,46245,3298,UPI,,
13851,5/25/2025,Shalv Wagle,West,Pune,Books,Non-Fiction,Non-Fiction Eveniet,4,57935,0,231740,20459,COD,,
13852,3/21/2024,Vivaan Kala,West,Pune,Furniture,Cabinet,Cabinet Dolores,5,10805,10,48623,5823,COD,,
13853,3/10/2025,Nayantara Jhaveri,South,Bangalore,Groceries,Oil,Oil Voluptatem,1,17122,5,16266,907,COD,,
13854,1/16/2025,Miraan Dutta,West,Goa,Beauty,Face Cream,Face Cream Quo,2,66040,5,125476,16103,COD,,
13855,1/28/2025,Jayesh Mann,West,Mumbai,Toys,RC Car,RC Car Voluptatibus,3,44797,0,134391,28232,COD,,
13856,4/7/2025,Tanya Bandi,East,Patna,Sports,Tennis Racket,Tennis Racket Commodi,1,45406,10,40865,7965,COD,,
13857,10/15/2024,Vidur Suri,West,Pune,Home Decor,Clock,Clock Modi,4,72031,20,230499,34284,Debit Card,,
13858,3/13/2024,Anay Comar,East,Bhubaneswar,Beauty,Lipstick,Lipstick Quod,1,30699,5,29164,5598,Net Banking,,
13859,11/5/2023,Divij Mahajan,South,Coimbatore,Sports,Yoga Mat,Yoga Mat Quibusdam,4,34465,0,137860,11234,Credit Card,,
13860,5/26/2025,Nitara Mani,East,Bhubaneswar,Beauty,Face Cream,Face Cream Voluptatem,4,30982,5,117732,15109,Net Banking,,
13861,11/19/2023,Anvi Bahl,West,Surat,Groceries,Spices,Spices Placeat,4,2070,10,7452,1692,Credit Card,,
13862,7/29/2024,Badal Sachdeva,South,Bangalore,Kitchen,Juicer,Juicer Repellat,4,16459,0,65836,6304,Debit Card,,
13863,3/7/2025,Oorja Dave,East,Guwahati,Groceries,Oil,Oil Corrupti,1,3804,20,3043,637,Debit Card,,
13864,10/19/2023,Misha Ranganathan,East,Ranchi,Furniture,Table,Table Atque,5,61626,5,292724,71120,Net Banking,,
13865,7/12/2025,Indranil Gokhale,North,Delhi,Books,Non-Fiction,Non-Fiction Exercitationem,4,32226,5,122459,8662,Net Banking,,
13866,5/10/2025,Tejas Sood,South,Thiruvananthapuram,Kitchen,Cookware Set,Cookware Set Repellendus,1,12751,5,12113,2678,COD,,
13867,10/19/2024,Heer Sathe,North,Amritsar,Kitchen,Microwave,Microwave Velit,3,26362,20,63269,10537,COD,,
13868,1/20/2024,Fateh Bahl,North,Chandigarh,Beauty,Perfume,Perfume Alias,4,5587,0,22348,2066,COD,,
13869,11/18/2023,Kashvi Barad,North,Jaipur,Clothing,Women's Wear,Women's Wear Inventore,2,42612,15,72440,11699,COD,,
13870,3/3/2025,Bhavin Dhingra,North,Jaipur,Clothing,Accessories,Accessories Qui,5,7555,5,35886,7789,UPI,,
13871,4/11/2024,Aarna Kunda,North,Jaipur,Kitchen,Refrigerator,Refrigerator Temporibus,2,47271,20,75634,5583,COD,,
13872,2/1/2024,Khushi Seth,West,Pune,Sports,Yoga Mat,Yoga Mat Autem,5,48403,15,205713,25594,COD,,
13873,6/3/2024,Nakul Singh,North,Chandigarh,Toys,Board Game,Board Game Quisquam,4,25573,15,86948,9577,Debit Card,,
13874,12/9/2024,Azad Sathe,North,Amritsar,Beauty,Lipstick,Lipstick Laborum,4,65482,0,261928,55150,COD,,
13875,9/15/2025,Jivin Sheth,North,Chandigarh,Electronics,Headphones,Headphones Animi,3,35261,15,89916,10235,UPI,,
13876,11/16/2024,Abram Khurana,West,Surat,Electronics,Laptop,Laptop Aspernatur,3,46208,10,124762,27592,COD,,
13877,3/25/2024,Tanya Mander,West,Goa,Furniture,Chair,Chair Dicta,1,35203,15,29923,7039,COD,,
13878,11/18/2024,Misha Bava,East,Guwahati,Books,Biography,Biography Recusandae,5,38803,0,194015,17020,Credit Card,,
13879,10/2/2024,Rasha Dixit,West,Surat,Books,Biography,Biography Facere,2,10003,15,17005,2555,Credit Card,,
13880,5/7/2025,Drishya Jha,East,Guwahati,Furniture,Cabinet,Cabinet Autem,1,47978,0,47978,5386,UPI,,
13881,8/30/2024,Kabir Deep,East,Ranchi,Home Decor,Cushion,Cushion Aperiam,3,47011,15,119878,19548,Debit Card,,
13882,10/11/2024,Keya Tandon,North,Delhi,Clothing,Shoes,Shoes Earum,3,48199,20,115678,10572,Debit Card,,
13883,1/19/2025,Fateh Bhavsar,South,Hyderabad,Beauty,Face Cream,Face Cream Quaerat,5,74837,10,336767,17376,Debit Card,,
13884,3/3/2025,Vritika Batra,East,Guwahati,Electronics,Camera,Camera Voluptate,5,70565,20,282260,32677,Debit Card,,
13885,2/16/2025,Manjari Trivedi,North,Amritsar,Clothing,Men's Wear,Men's Wear Praesentium,4,59075,20,189040,28935,UPI,,
13886,1/5/2025,Veer Edwin,West,Mumbai,Groceries,Sugar,Sugar Suscipit,3,65530,20,157272,9403,UPI,,
13887,1/13/2025,Kanav Tata,South,Bangalore,Sports,Football,Football Eligendi,3,71731,20,172154,22627,UPI,,
13888,5/5/2024,Pihu Wason,West,Mumbai,Books,Comics,Comics Qui,1,24773,15,21057,1399,COD,,
13889,2/27/2025,Renee Chander,West,Pune,Clothing,Accessories,Accessories Iusto,2,56585,15,96195,11680,Credit Card,,
13890,12/13/2023,Divyansh Bhasin,East,Kolkata,Clothing,Accessories,Accessories Itaque,5,11280,5,53580,7884,COD,,
13891,9/14/2024,Aaina Maharaj,North,Amritsar,Sports,Football,Football Tempora,5,58166,5,276289,50120,UPI,,
13892,5/2/2025,Shamik Date,East,Kolkata,Clothing,Men's Wear,Men's Wear Aliquid,1,10427,10,9384,925,Net Banking,,
13893,3/3/2025,Anahi Varkey,North,Jaipur,Home Decor,Cushion,Cushion Eos,4,50788,20,162522,20075,UPI,,
13894,4/4/2025,Stuvan Datta,North,Jaipur,Clothing,Kids Wear,Kids Wear Molestiae,5,9032,5,42902,9027,COD,,
13895,3/2/2024,Badal Rao,West,Goa,Books,Non-Fiction,Non-Fiction Praesentium,5,32316,15,137343,7982,UPI,,
13896,2/26/2024,Nitara Randhawa,West,Goa,Sports,Football,Football Maiores,5,18823,5,89409,7860,Credit Card,,
13897,8/11/2025,Zeeshan Vaidya,South,Chennai,Electronics,Headphones,Headphones Laboriosam,3,9491,20,22778,1824,COD,,
13898,8/19/2024,Mehul Roy,East,Guwahati,Clothing,Shoes,Shoes Maiores,4,23988,5,91154,13547,Credit Card,,
13899,3/22/2025,Anaya Savant,South,Bangalore,Groceries,Sugar,Sugar Officia,2,43254,0,86508,8647,COD,,
13900,1/23/2024,Rania Jhaveri,East,Guwahati,Sports,Football,Football Harum,4,46404,10,167054,18375,COD,,
13901,5/23/2025,Ehsaan Krishnan,South,Coimbatore,Home Decor,Cushion,Cushion Dolore,1,73953,15,62860,13813,UPI,,
13902,8/8/2024,Tanya Taneja,East,Guwahati,Books,Textbook,Textbook Nihil,1,40421,10,36379,8475,UPI,,
13903,1/12/2025,Riaan Kalita,North,Amritsar,Sports,Yoga Mat,Yoga Mat Quo,4,44152,0,176608,37699,COD,,
13904,7/1/2025,Tanya Amble,South,Chennai,Sports,Tennis Racket,Tennis Racket Inventore,2,74506,0,149012,23049,Net Banking,,
13905,4/6/2025,Drishya Chokshi,South,Bangalore,Electronics,Camera,Camera Expedita,1,19730,15,16771,3417,Net Banking,,
13906,11/28/2023,Elakshi Kannan,South,Thiruvananthapuram,Home Decor,Wall Art,Wall Art Commodi,5,57236,20,228944,30219,COD,,
13907,1/1/2025,Armaan Kalita,North,Chandigarh,Groceries,Wheat,Wheat Perspiciatis,4,28409,10,102272,6216,COD,,
13908,11/22/2024,Tanya Barad,North,Delhi,Books,Biography,Biography Sint,4,11791,15,40089,8210,Credit Card,,
13909,10/22/2023,Kiara Ben,North,Jaipur,Beauty,Foundation,Foundation Molestiae,2,24666,0,49332,10546,UPI,,
13910,7/22/2025,Shanaya Bir,South,Thiruvananthapuram,Furniture,Sofa,Sofa Maxime,5,52764,5,250629,43785,UPI,,
13911,8/22/2025,Vritika Dyal,South,Bangalore,Home Decor,Vase,Vase Itaque,2,51158,15,86969,16152,UPI,,
13912,8/26/2025,Jayan Roy,West,Ahmedabad,Beauty,Face Cream,Face Cream Neque,3,73805,5,210344,22491,Debit Card,,
13913,11/14/2024,Jayant Joshi,North,Delhi,Home Decor,Vase,Vase Fugiat,1,4647,20,3718,658,COD,,
13914,3/24/2025,Adah Gandhi,South,Hyderabad,Furniture,Cabinet,Cabinet Asperiores,5,62363,0,311815,67266,COD,,
13915,8/31/2024,Samar Edwin,East,Patna,Groceries,Wheat,Wheat Recusandae,4,21390,10,77004,11059,UPI,,
13916,7/16/2024,Romil Saha,North,Chandigarh,Beauty,Foundation,Foundation Alias,3,1551,15,3955,342,Debit Card,,
